,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Typ,Liczba drzwi,Kolor,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Hak,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Klimatyzacja manualna,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Poduszki boczne przednie,Napęd,Liczba miejsc,Metalik,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Bezwypadkowy,ASR (kontrola trakcji),Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Alarm,ESP (stabilizacja toru jazdy),Komputer pokładowy,Przyciemniane szyby,Tapicerka welurowa,Radio fabryczne,Alufelgi,Nawigacja GPS,Relingi dachowe,Tempomat,Emisja CO2,Filtr cząstek stałych,Okres gwarancji producenta,Serwisowany w ASO,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Ogranicznik prędkości,Podgrzewane lusterka boczne,System Start-Stop,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Kurtyny powietrzne,Ogrzewanie postojowe,Poduszki boczne tylne,Światła LED,Tempomat aktywny,Czujnik deszczu,Czujniki parkowania tylne,Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,VAT marża,Gniazdo SD,Kamera cofania,Odtwarzacz DVD,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,MP3,Światła do jazdy dziennej,Światła Xenonowe,Tapicerka skórzana,Wielofunkcyjna kierownica,lub do (przebieg km),Pierwszy właściciel,Elektrochromatyczne lusterko wsteczne,Perłowy,Możliwość finansowania,Elektrochromatyczne lusterka boczne,Faktura VAT,Leasing,Klimatyzacja dwustrefowa,Szyberdach,Dach panoramiczny,Łopatki zmiany biegów,Regulowane zawieszenie,Gwarancja dealerska (w cenie),Tuner TV,Akryl (niemetalizowany),Tuning,Radio niefabryczne,Uszkodzony,HUD (wyświetlacz przezierny),Podgrzewane tylne siedzenia,VIN
275,34000,"09:42, 10 lutego 2021",6076697431,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2013,279 000 km,1 968 cm3,Diesel,177 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,,True,True,True,True,True,True,True,True,True,True,True,,123 g/km,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,,True,,,True,,True,,,True,True,True,,,True,,,True,,Tak,True,,,True,,,,,,,,,,,,,
276,12300,"09:41, 10 lutego 2021",6082181009,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2006,299 000 km,1 896 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,,,,Tak,,True,True,,True,,,,,True,True,,,,153 g/km,,,,,,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
277,18900,"09:35, 10 lutego 2021",6069060941,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6 Comfortline,B6 (2005-2010),2006,243 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,,,True,True,True,True,True,True,,True,True,,True,True,True,186 g/km,,,,,,,True,,,True,,,,True,True,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
278,19900,"09:24, 10 lutego 2021",6081478713,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2008,222 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Brązowy,,Używane,True,True,True,True,True,True,True,,True,True,True,True,4x4 (stały),5,,Niemcy,,,,True,True,True,True,,True,True,True,,True,True,,True,True,,,,,,True,True,,True,,True,,,,,,True,,,,,True,,,,,Tak,,,,,,,,,,True,True,,,True,Tak,,,,,True,True,,,,,,,,,,,,
279,14900,"09:11, 10 lutego 2021",6080590265,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B6 (2005-2010),2006,260 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,,27/11/2006,POT 6CV7,,,True,,True,,,True,,True,True,True,,True,True,156 g/km,,,,,,True,,,,True,,True,,True,,,,,,True,True,,,,,,,,,,,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,
280,4900,"08:59, 10 lutego 2021",6077921516,Firmy,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2001,320 000 km,1 896 cm3,Diesel,100 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,01/01/2002,,,True,True,True,True,True,,True,,True,True,,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4400,"08:52, 10 lutego 2021",6081465512,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Basis,B5 FL (2000-2005),2003,260 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Czarny,,Używane,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,38000,"08:38, 10 lutego 2021",6077147864,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6 TDI Trendline,B7 (2010-2014),2014,107 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Beżowy,Tak,Używane,True,True,True,,True,True,True,,True,,True,True,Na przednie koła,5,Tak,Polska,20/12/2014,,Tak,,True,,,,True,True,,,,,,True,,116 g/km,,,,True,,True,True,,,True,True,True,True,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,Tak,,,,,,,True,,,,,,,,,,,,,
283,29900,"08:32, 10 lutego 2021",6081798312,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2012,291 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,,True,True,,True,,True,True,,,True,True,True,True,True,119 g/km,,,,,True,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,,,,True,,,,,,True,True,,,True,,,True,,,True,,,True,,,,,,,,,,,,,
284,125000,"08:26, 10 lutego 2021",6074888938,Firmy,Osobowe,Volkswagen,Passat,2.0 TSI Business DSG,B8 (2014-),2020,195 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Kompakt,4,Beżowy,Tak,Używane,True,True,True,,,True,True,True,True,True,True,,Na przednie koła,5,Tak,Polska,05/02/2020,DSW 89968,Tak,True,True,True,,True,True,True,True,,True,True,True,,True,,,05/02/2023,Tak,,True,True,True,True,True,True,True,True,True,,True,,,,True,True,True,True,,,,Tak,True,,,,,,,True,,,True,60 000 km,Tak,True,,,,,,True,,,,,,,,,,,,,
285,59999,"07:51, 10 lutego 2021",6080573415,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI BMT ACT Comfortline DSG,B8 (2014-),2017,199 750 km,1 395 cm3,Benzyna,150 KM,Automatyczna,Kombi,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,21/08/2017,WE338RF,Tak,True,True,,True,True,True,True,True,True,True,True,True,,True,117 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,True,True,,,,,True,,,,,,,True,,,True,,Tak,True,,Tak,True,Tak,Tak,True,,,,,,,,,,,,,
286,32900,"07:51, 10 lutego 2021",6079865783,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2014,225 000 km,2 000 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,,,True,True,,True,,,True,True,True,,,True,,,True,,True,True,,,True,,,,,,,,,True,True,True,True,,,True,,Tak,True,,,True,True,,,,,,,,,,,,
287,7900,"07:45, 10 lutego 2021",6079221129,Firmy,Osobowe,Volkswagen,Passat,2.3 V5 Comfortline,B5 (1996-2000),2000,207 000 km,2 324 cm3,Benzyna,170 KM,Manualna,Sedan,4,Srebrny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,,,True,True,True,,True,True,True,,,,,,,,,,,,True,,True,,,,,,True,,,,,,,,True,,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
288,11900,"07:27, 10 lutego 2021",6081797945,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B6 (2005-2010),2005,306 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Srebrny,,Używane,True,True,True,,True,True,True,,,,True,True,Na przednie koła,5,,,,,,True,True,True,,,True,True,,True,True,True,True,True,,174 g/km,,,,,,True,,True,True,True,,True,True,True,,,,True,,True,True,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
289,11900,"07:26, 10 lutego 2021",6081170548,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Trendline,B6 (2005-2010),2006,274 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,Na przednie koła,5,Tak,Niemcy,22/11/2006,,,True,,True,True,,True,True,True,,True,True,True,,True,156 g/km,,,,,True,,,True,,True,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
290,33500,"07:24, 10 lutego 2021",6081797938,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2010,225 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,11/10/2010,,,True,True,True,True,True,,True,,,,True,True,True,True,119 g/km,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,True,,,True,True,True,,,,True,,True,True,True,,,True,,,True,,,True,,,,,,,,,,,,,
291,82900,"04:37, 10 lutego 2021",6080320984,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT SCR Comfortline DSG7,B8 (2014-),2019,63 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Biały,Tak,Używane,True,True,True,,True,True,,,True,True,True,True,Na przednie koła,5,,Polska,20/05/2019,WSKYX56,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,20/05/2021,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,True,,,,,,True,True,True,,True,,Tak,True,,,,Tak,,,,,True,,,,,,,,,,
292,6350,"04:13, 10 lutego 2021",6081476871,Firmy,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2001,293 457 km,,Diesel,,,Kombi,,Zielony,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wvwzzz3bz2e083604
293,16700,"02:16, 10 lutego 2021",6081476735,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2005,137 000 km,1 598 cm3,Benzyna,116 KM,Manualna,Sedan,4,Srebrny,,Używane,True,True,True,True,True,True,True,True,True,,True,True,Na przednie koła,5,Tak,,28/09/2005,,Tak,,True,True,,,True,True,,,True,True,,,,,,,Tak,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
294,78900,"09:23, 16 lutego 2021",6075992045,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI BMT ACT Comfortline DSG,B8 (2014-),2018,9 740 km,1 395 cm3,Benzyna,150 KM,Automatyczna,Sedan,4,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,,,Tak,Polska,,,Tak,True,True,True,,,True,True,,,True,True,True,,True,,,,,,True,True,True,,,True,True,True,True,,True,,,True,,,True,True,,,True,,True,True,,,,,True,,,,True,,,True,,,,,,True,,,,,,,,,,,,,
295,48800,"22:41, 9 lutego 2021",6080082456,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline DSG,B8 (2014-),2015,193 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,,True,True,True,True,True,True,True,True,True,True,True,122 g/km,,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,True,,True,,True,,,,True,True,,,True,,Tak,True,Tak,Tak,True,Tak,Tak,True,,,,,,,,,,,True,,
296,36285,"21:34, 9 lutego 2021",6082176622,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.4 TSI BMT Highline DSG,B7 (2010-2014),2012,208 000 km,1 390 cm3,Benzyna,160 KM,Automatyczna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,,,,True,True,True,True,True,,,,,True,True,,True,,144 g/km,,,Tak,,True,True,True,,,,True,True,True,True,True,,,True,True,,,True,,True,True,,True,,,,,,,True,,True,True,,,True,,,True,Tak,,,,,True,,,,,,,,,,
297,41800,"21:17, 9 lutego 2021",6082176233,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),B7 (2010-2014),2011,122 400 km,1 984 cm3,Benzyna,210 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,,,Tak,True,True,True,True,True,True,True,,,True,True,,,True,,,,,,True,True,True,True,,True,True,True,True,True,,True,,,True,,True,True,,,,,,,,,,,,True,True,,True,,,True,Tak,,True,,,True,,,,,,,,,,,,,
298,21900,"20:30, 9 lutego 2021",6082175582,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2010,201 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,,True,True,Na przednie koła,5,,Niemcy,01/07/2010,,Tak,True,True,True,,True,True,True,,,True,True,,,True,119 g/km,,,,,True,,,True,True,True,,,,,True,True,,,,,True,,,True,True,,,,,,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
299,13900,"09:16, 9 lutego 2021",6082129768,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline,B6 (2005-2010),2006,199 863 km,1 968 cm3,Diesel,170 KM,Manualna,Sedan,5,Inny kolor,Tak,Używane,,,,,,,,,,,,,Na przednie koła,5,Tak,Polska,06/10/2006,SR8352f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,46799,"20:39, 8 lutego 2021",6081474666,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline,B8 (2014-),2015,158 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Niebieski,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,11/02/2015,,Tak,True,True,,True,True,True,True,True,True,True,True,True,True,True,110 g/km,Tak,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,True,,True,True,Tak,True,True,,,,,True,True,,,True,,Tak,True,Tak,Tak,True,,,True,,,,,,,,,,,,,
301,14000,"20:28, 8 lutego 2021",6082118991,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Basis,B5 FL (2000-2005),2004,222 000 km,1 896 cm3,Diesel,130 KM,Manualna,Sedan,4,Inny kolor,Tak,Używane,True,True,True,,,True,True,True,True,True,True,,Na przednie koła,5,,Polska,15/03/2005,WB4372P,Tak,True,True,,,True,,,,,True,,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,,,,,
302,21900,"17:47, 8 lutego 2021",6079532306,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2007,190 000 km,2 000 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany automatycznie),5,Tak,Niemcy,,,Tak,True,True,True,True,,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,,True,,True,,True,True,True,,True,True,True,,,True,True,,,,Tak,,,,,,,True,,True,True,True,,Tak,True,,,True,,,True,,,,,,,,,,,,,
303,63900,"11:48, 8 lutego 2021",6081524416,Firmy,Osobowe,Volkswagen,Passat,Variant 2.0 TDI SCR DSG BlueMotion,B8 (2014-),2016,150 340 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Szary,Tak,Używane,,,,,,,,,,,,,Na przednie koła,5,,,,,Tak,,,,,,,,,,,,,,,115 g/km,,,Tak,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,Tak,,,,,,
304,5800,"10:15, 8 lutego 2021",6082105168,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 (1996-2000),2001,263 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,True,,True,True,,True,,True,,Na przednie koła,5,Tak,Niemcy,17/02/2014,,Tak,,True,,,,True,True,True,True,,,,True,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,
305,4200,"09:17, 8 lutego 2021",6082103893,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Trendline,B6 (2005-2010),2008,291 047 km,1 896 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Polska,19/09/2008,WOS60474,,True,True,,,True,True,,,,True,True,,,True,153 g/km,,,,,,,True,True,,True,,True,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,
306,11500,"22:38, 7 lutego 2021",6080275717,Firmy,Osobowe,Volkswagen,Passat,1.8T Highline,B5 FL (2000-2005),2002,199 958 km,1 781 cm3,Benzyna,150 KM,Manualna,Kombi,5,Szary,,Używane,True,True,True,,True,True,True,,True,True,True,,,5,Tak,,,,Tak,True,True,True,,True,True,True,,True,,True,,True,True,,,,,,,True,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,Tak,True,,,,,,,,,,,,,,,True,,,,
307,7900,"18:36, 7 lutego 2021",6082099603,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2003,327 349 km,1 896 cm3,Diesel,130 KM,Manualna,Sedan,4,Niebieski,Tak,Używane,,True,True,True,,True,True,,True,True,True,,Na przednie koła,5,Tak,,,CB4770M,Tak,,True,,,True,True,,,,,True,,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,12500,"17:09, 7 lutego 2021",6076478403,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 FSI Comfortline,B6 (2005-2010),2005,222 000 km,1 984 cm3,Benzyna,150 KM,Manualna,Sedan,5,Brązowy,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,,RZ 2451R,,True,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
309,79900,"12:38, 7 lutego 2021",6082095562,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT SCR Comfortline DSG7,B8 (2014-),2019,48 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,,,,True,True,,True,,,True,,,,True,True,True,,True,True,,,True,,True,,,True,True,,,True,,,True,,,True,,,True,,,True,,,,,,,,,,
310,6000,"10:57, 7 lutego 2021",6082093855,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2002,312 000 km,1 896 cm3,Diesel,130 KM,Automatyczna,Kombi,5,Niebieski,,Używane,True,True,True,,True,True,True,,True,,True,,,,,,28/11/2012,WA2067E,,True,True,True,,,True,True,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,14000,"09:06, 7 lutego 2021",6080960063,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2008,204 600 km,1 984 cm3,Benzyna,200 KM,Automatyczna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,True,True,,True,,,5,Tak,Stany Zjednoczone,18/09/2008,KCH10V9,,,,,,True,,,,,True,True,,,True,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,Tak,,,,,,,,,,,,,,,
312,31900,"08:51, 7 lutego 2021",6082093421,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline DSG,B7 (2010-2014),2011,276 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Sedan,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,11/11/2011,,Tak,True,True,True,True,True,True,True,True,True,True,,,,True,135 g/km,Tak,,Tak,,True,True,True,True,,True,,True,True,,True,True,,,,,True,True,,True,,Tak,,,,,,,,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,
313,7000,"23:10, 6 lutego 2021",6082078709,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),B5 FL (2000-2005),2000,270 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Sedan,,Złoty,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,,,Polska,,,Tak,,True,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
314,6200,"21:44, 6 lutego 2021",6075135292,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2002,380 000 km,1 899 cm3,Diesel,105 KM,Automatyczna,Kombi,5,Szary,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
315,13700,"18:33, 6 lutego 2021",6082070969,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2007,235 130 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Beżowy,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,10/07/2007,,,True,True,,True,True,True,True,,,True,,True,True,True,,,,,,True,True,True,True,,True,True,True,True,,,True,,,,True,True,True,,,True,Tak,,,,,,,True,,True,True,True,,,True,,,True,,,True,,,,,,,,,,,,,
316,32500,"17:53, 6 lutego 2021",6082068871,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI,B7 (2010-2014),2012,251 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,,True,True,True,True,,True,True,,,True,True,True,True,True,,Tak,,,,True,True,True,True,True,True,,True,True,,True,True,,True,,,True,True,,,,,,,True,,,,,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,
317,6300,"15:36, 6 lutego 2021",6082064604,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2005,250 000 km,,Diesel,,,Kombi,5,Srebrny,,Używane,True,True,True,,True,,True,True,True,True,True,,,5,Tak,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,114900,"15:06, 6 lutego 2021",6082063843,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT SCR 4Mot Highline DSG7,B8 (2014-),2018,56 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Sedan,4,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany ręcznie),5,Tak,,16/07/2018,WB0399S,Tak,True,True,True,True,True,True,True,True,,True,True,True,,,,,16/07/2021,Tak,,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,,,,,True,True,,,,,True,True,,,True,,Tak,True,,,True,Tak,,True,True,True,True,,,,,,,,,,
319,34900,"14:46, 6 lutego 2021",6081097573,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline DSG,B8 (2014-),2015,115 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,,,,,True,,True,True,,True,,True,True,True,True,True,True,122 g/km,,,Tak,,True,True,True,True,True,,True,True,True,True,,True,,,True,,True,True,,,,,True,,,,,,,True,True,,True,,,True,,Tak,True,Tak,,True,,,,,,,,,,Tak,,,
